Voyage_ID,Sailing_Speed,Draft,Trim,Weather_Condition,Sea_Condition,Water_Temperature,Fuel_Consumption_Rate,Distance_Traveled,Time_Duration
10,17.3,9.9,1.7,Clear,Rough,23.7,7.7,149,13.3
14,14.6,10.2,1.8,Foggy,Calm,24.1,10.5,120,12.2
42,17.8,10.9,2.1,Clear,Moderate,27.2,7.6,159,10.0
17,13.9,10.1,2.5,Rain,Moderate,21.0,11.5,120,10.0
11,19.5,9.6,3.7,Sunny,Rough,27.6,7.0,146,10.0
21,13.9,9.7,1.3,Sunny,Calm,25.6,11.6,120,10.0
10,16.5,9.5,1.7,Cloudy,Calm,29.0,7.0,174,14.1
36,17.2,10.9,2.8,Foggy,Calm,29.0,7.0,156,10.9
20,17.8,9.4,3.9,Cloudy,Rough,26.1,8.8,171,13.9
47,12.2,9.8,1.7,Rain,Rough,23.0,8.8,132,11.0
33,18.4,11.2,3.1,Cloudy,Calm,25.8,7.0,177,11.7
22,14.9,9.7,1.7,Foggy,Calm,26.5,11.7,131,10.0
47,13.1,9.2,1.5,Rain,Rough,26.3,7.4,149,10.0
41,13.7,10.2,2.1,Clear,Rough,25.9,8.7,120,11.7
27,12.5,10.4,1.7,Sunny,Calm,22.8,7.0,120,10.6
23,15.3,10.0,2.2,Sunny,Moderate,27.4,9.7,130,10.7
31,16.1,9.8,3.0,Clear,Rough,27.9,9.0,155,10.0
33,13.2,9.2,2.1,Rain,Moderate,24.8,12.1,125,10.0
39,19.5,10.6,2.9,Rain,Rough,23.3,7.2,163,10.0
5,13.6,10.0,1.8,Foggy,Calm,27.0,7.1,129,12.7
10,13.2,9.9,1.5,Rain,Calm,21.0,8.0,166,10.0
12,12.0,9.0,1.7,Clear,Moderate,24.0,11.7,120,10.0
13,19.5,9.4,2.9,Foggy,Calm,25.4,7.0,120,10.0
12,18.7,10.0,2.1,Rain,Moderate,24.2,7.1,158,10.1
26,17.7,10.2,3.2,Cloudy,Calm,22.9,7.0,162,11.7
11,17.0,9.9,3.1,Rain,Rough,24.6,7.2,161,12.5
17,12.7,9.6,2.1,Sunny,Calm,22.4,8.0,127,11.6
39,16.4,9.9,2.4,Cloudy,Calm,26.3,7.6,155,13.0
7,16.4,9.8,2.4,Cloudy,Rough,21.3,10.2,182,16.7
43,14.9,9.6,2.4,Cloudy,Calm,22.0,7.8,122,10.1
35,13.9,11.1,2.1,Sunny,Calm,28.2,10.9,160,12.3
23,14.8,10.4,3.7,Foggy,Rough,29.0,7.0,183,11.2
24,15.6,9.6,2.1,Sunny,Calm,29.0,7.7,168,11.5
2,18.4,9.7,2.7,Sunny,Rough,21.0,8.1,151,13.8
29,15.4,10.5,3.8,Cloudy,Calm,27.3,7.4,182,13.8
43,15.8,9.4,2.3,Clear,Rough,24.9,7.7,122,10.3
18,12.3,9.8,3.5,Rain,Rough,27.6,8.4,144,10.0
29,18.0,11.3,4.0,Cloudy,Rough,26.3,10.1,168,15.5
44,15.7,9.3,1.7,Rain,Moderate,24.4,15.0,123,10.9
21,17.4,9.8,4.0,Clear,Rough,24.1,10.3,152,10.6
40,13.5,9.5,1.6,Clear,Moderate,22.5,11.7,130,10.0
25,12.9,10.7,2.6,Clear,Rough,27.0,10.7,140,10.7
25,12.0,9.5,2.1,Rain,Moderate,26.2,11.6,123,10.0
25,17.1,11.2,3.6,Cloudy,Calm,28.4,7.0,167,12.2
14,15.3,9.5,2.3,Foggy,Calm,29.0,7.0,120,10.0
11,15.5,9.2,1.9,Sunny,Calm,24.0,9.7,153,12.2
36,16.7,10.6,3.6,Cloudy,Calm,25.7,7.1,181,10.0
5,12.8,9.6,2.2,Rain,Rough,21.5,13.6,144,10.2
10,16.3,9.6,3.1,Sunny,Calm,26.6,7.0,158,13.7
37,12.0,10.8,1.8,Foggy,Calm,26.3,8.0,120,10.0
29,18.9,11.2,4.0,Sunny,Calm,21.4,9.0,151,13.7
19,17.5,11.7,3.3,Foggy,Calm,25.2,7.4,178,14.7
36,18.9,9.6,4.0,Foggy,Calm,29.0,7.0,150,10.2
7,15.5,9.3,3.4,Sunny,Calm,28.6,7.0,121,10.0
32,17.3,10.0,1.2,Foggy,Calm,24.5,7.0,153,10.0
21,13.1,9.4,2.2,Sunny,Calm,22.7,12.7,127,10.3
22,13.7,9.2,1.6,Clear,Moderate,26.2,11.1,147,10.0
25,15.7,9.2,3.5,Foggy,Rough,26.4,7.8,168,14.3
1,14.3,9.3,2.1,Clear,Moderate,23.2,9.9,120,10.0
22,13.1,9.7,1.9,Foggy,Calm,27.8,11.0,122,11.8
43,17.4,9.9,2.1,Foggy,Calm,25.3,8.2,132,14.3
9,18.0,10.0,3.1,Sunny,Calm,24.8,7.6,186,15.7
28,19.3,10.0,3.5,Clear,Rough,24.4,9.1,179,10.2
22,14.9,10.1,1.4,Rain,Moderate,23.5,13.3,128,10.0
30,14.1,10.1,2.6,Sunny,Rough,29.0,10.1,127,10.9
23,19.3,11.1,4.0,Sunny,Calm,24.3,7.0,166,14.9
22,12.4,9.1,2.1,Cloudy,Rough,22.4,9.3,135,13.4
19,15.3,10.5,3.9,Foggy,Rough,29.0,9.7,157,10.1
28,13.3,9.4,2.5,Cloudy,Rough,26.0,7.4,132,10.4
20,13.6,9.2,2.3,Rain,Rough,26.9,11.5,126,10.0
10,17.9,9.6,1.6,Rain,Calm,27.6,8.8,120,10.2
20,12.0,10.0,2.3,Foggy,Calm,28.6,11.7,120,10.4
19,16.0,11.5,3.6,Sunny,Rough,23.8,9.0,156,10.1
12,13.8,9.4,2.1,Sunny,Calm,24.1,9.2,120,10.0
50,12.4,9.1,2.0,Foggy,Calm,27.0,7.0,152,10.0
10,12.9,9.9,2.2,Clear,Moderate,29.0,12.0,130,10.0
9,13.5,10.5,1.9,Foggy,Calm,25.9,8.0,166,10.0
50,15.2,10.8,2.5,Foggy,Calm,22.8,7.7,133,10.7
28,13.2,10.1,1.7,Foggy,Calm,26.4,9.4,120,10.2
14,17.2,9.1,3.4,Clear,Calm,25.4,7.8,170,10.9
12,16.4,10.1,2.5,Rain,Rough,21.0,9.1,120,10.4
9,19.5,10.7,3.2,Rain,Rough,23.6,7.4,170,16.4
22,13.0,9.0,2.2,Cloudy,Calm,21.0,9.3,120,10.3
37,13.8,9.1,2.0,Clear,Rough,21.4,8.1,140,10.6
48,16.8,11.2,4.0,Cloudy,Rough,25.0,8.7,160,11.4
24,15.1,10.9,2.8,Foggy,Calm,26.0,10.3,139,14.5
24,15.8,9.9,2.8,Cloudy,Calm,28.0,7.0,158,12.6
14,16.4,11.0,3.3,Sunny,Calm,24.0,7.0,151,12.9
30,17.0,10.7,4.0,Clear,Rough,26.3,9.3,191,13.7
19,13.4,9.5,1.6,Rain,Moderate,23.9,10.4,135,10.0
39,17.7,10.9,4.0,Cloudy,Calm,24.2,8.7,186,14.8
38,17.3,11.1,2.5,Foggy,Calm,26.4,8.3,170,13.8
41,19.3,10.8,3.6,Sunny,Calm,29.0,7.2,191,14.2
11,13.1,10.6,2.2,Sunny,Calm,25.8,9.7,120,11.4
24,12.2,9.7,1.8,Clear,Moderate,22.0,9.6,120,10.0
19,12.0,10.0,2.4,Rain,Moderate,22.4,15.0,123,10.0
7,18.3,9.9,2.4,Rain,Rough,29.0,8.2,184,10.5
39,14.5,9.8,2.1,Cloudy,Moderate,21.5,10.8,130,11.6
18,12.9,9.4,3.1,Clear,Moderate,23.5,11.4,120,10.0
10,16.7,11.5,3.5,Clear,Rough,25.4,8.8,181,13.1
15,15.0,9.5,2.3,Rain,Moderate,22.3,12.5,127,10.4
37,14.6,9.3,1.5,Clear,Moderate,25.5,11.7,123,10.8
36,18.1,11.1,2.8,Sunny,Rough,25.8,9.8,178,15.1
50,15.3,10.1,2.1,Cloudy,Calm,24.4,10.8,120,10.0
36,12.3,9.5,1.6,Clear,Moderate,22.1,8.5,120,10.0
18,14.6,10.1,3.9,Foggy,Calm,28.0,8.3,181,15.9
22,15.5,9.6,1.5,Clear,Rough,23.1,11.4,131,10.0
14,14.8,9.4,1.5,Clear,Moderate,25.1,11.9,128,10.0
16,18.8,10.6,2.3,Sunny,Rough,26.7,9.8,160,11.1
35,15.3,10.1,1.7,Foggy,Calm,29.0,7.5,166,13.4
9,15.9,10.2,1.2,Sunny,Moderate,21.0,8.1,126,10.5
16,12.4,10.3,2.7,Rain,Rough,24.1,9.6,120,10.0
23,14.2,9.9,1.7,Rain,Moderate,22.1,8.8,140,11.0
12,14.8,9.3,2.2,Foggy,Rough,27.8,7.0,154,10.0
36,18.8,10.1,1.9,Rain,Calm,28.7,7.0,164,12.3
38,16.8,10.2,3.2,Cloudy,Calm,22.8,9.8,135,15.1
13,12.0,10.1,1.8,Sunny,Rough,22.5,11.9,128,10.6
17,15.5,10.4,4.0,Rain,Moderate,28.0,7.0,179,14.1
14,12.1,10.0,2.0,Sunny,Rough,25.3,10.8,125,10.9
30,19.5,10.0,4.0,Sunny,Rough,25.2,7.0,167,12.9
38,13.4,10.3,3.3,Cloudy,Calm,27.7,7.0,157,11.0
19,12.6,10.1,1.5,Sunny,Calm,25.3,7.6,141,10.7
39,15.3,10.4,4.0,Sunny,Calm,27.8,7.4,156,15.0
7,17.8,12.0,2.7,Clear,Rough,28.0,8.9,143,13.1
16,19.5,11.1,2.8,Foggy,Rough,23.1,8.3,167,13.5
17,15.2,10.0,2.8,Rain,Moderate,21.0,12.8,120,10.0
40,15.6,10.3,2.2,Clear,Moderate,23.7,8.9,149,11.2
21,17.9,11.2,2.5,Cloudy,Rough,23.7,8.3,171,11.0
23,16.1,10.5,3.0,Sunny,Calm,29.0,8.7,143,12.5
32,16.1,10.9,2.1,Cloudy,Moderate,25.0,8.9,153,13.6
5,17.5,9.5,2.2,Cloudy,Rough,24.8,10.0,139,11.3
19,16.1,9.7,3.2,Rain,Calm,26.2,8.3,164,14.9
1,18.8,11.0,3.9,Sunny,Calm,29.0,7.0,195,15.0
11,16.9,10.3,2.2,Cloudy,Rough,27.1,7.0,158,11.7
42,14.5,9.2,1.8,Rain,Calm,23.7,9.1,133,10.0
34,15.3,11.2,3.5,Cloudy,Calm,21.1,10.0,121,10.1
40,15.9,9.9,2.1,Clear,Calm,24.0,9.3,120,10.5
29,16.0,10.0,2.1,Sunny,Rough,26.8,10.6,158,11.3
13,12.3,10.1,2.1,Rain,Calm,23.2,7.6,128,10.0
26,12.9,9.5,2.2,Clear,Rough,23.2,10.5,135,10.0
23,12.0,9.3,2.4,Clear,Moderate,27.2,8.8,133,10.0
19,12.7,9.7,2.3,Rain,Moderate,21.0,10.7,120,10.0
4,16.9,10.5,4.0,Cloudy,Moderate,24.1,7.6,162,11.1
16,15.9,11.1,3.2,Clear,Rough,24.9,7.9,156,11.4
31,19.5,11.2,4.0,Clear,Rough,28.0,7.0,178,14.0
12,18.9,10.3,3.8,Cloudy,Calm,22.4,7.0,160,13.5
25,13.5,9.6,1.7,Rain,Moderate,21.5,11.3,127,11.0
37,16.2,11.3,1.6,Sunny,Calm,24.4,7.0,157,10.4
2,18.7,11.1,3.5,Sunny,Calm,26.4,7.0,155,16.7
41,17.0,10.2,3.9,Clear,Moderate,24.6,8.4,160,12.4
3,15.9,10.7,3.5,Sunny,Rough,26.6,7.7,183,13.0
33,17.8,10.2,3.0,Rain,Moderate,27.4,8.0,139,10.0
19,14.7,9.5,2.6,Rain,Moderate,26.8,12.3,160,12.3
22,13.8,9.6,3.4,Foggy,Calm,26.8,7.0,144,11.2
13,17.2,10.4,3.4,Sunny,Calm,29.0,7.0,170,13.0
34,14.8,9.8,4.0,Rain,Moderate,23.6,8.8,140,10.3
6,12.8,9.3,1.8,Rain,Calm,23.6,8.4,131,10.0
25,16.3,9.9,1.7,Clear,Moderate,21.0,7.0,120,10.0
36,13.1,9.6,1.5,Foggy,Calm,29.0,7.3,153,10.0
14,15.0,10.7,2.0,Cloudy,Calm,23.0,8.0,148,15.9
9,16.1,11.2,2.5,Foggy,Calm,27.2,7.0,159,11.3
29,14.2,9.6,1.7,Rain,Moderate,21.8,7.8,133,10.0
24,12.0,10.2,2.4,Rain,Moderate,25.7,9.2,120,10.0
38,17.7,9.6,2.1,Cloudy,Moderate,25.6,8.4,158,10.2
43,18.4,10.4,2.1,Cloudy,Rough,25.0,9.4,153,13.3
20,17.7,11.3,3.4,Foggy,Calm,29.0,7.0,143,11.1
27,15.5,11.4,3.2,Sunny,Rough,25.0,7.6,172,12.2
19,15.5,10.2,2.6,Clear,Moderate,27.2,7.9,120,10.0
5,19.1,11.5,2.3,Sunny,Calm,23.5,7.5,163,13.9
29,14.4,9.6,2.7,Foggy,Calm,24.9,7.9,184,10.4
33,15.7,9.6,1.7,Sunny,Calm,23.5,8.0,169,15.3
16,16.7,9.4,2.1,Cloudy,Calm,24.2,7.3,169,16.4
7,15.7,9.5,2.1,Cloudy,Rough,27.8,7.5,121,13.9
21,16.9,9.4,2.0,Sunny,Rough,24.3,7.0,120,10.6
40,12.8,9.5,1.6,Foggy,Calm,29.0,7.2,168,11.4
42,14.4,9.4,2.6,Rain,Rough,21.2,13.4,120,10.2
30,12.0,9.4,2.1,Rain,Calm,23.9,10.1,120,10.8
14,19.5,9.9,3.8,Clear,Rough,21.1,7.5,153,11.6
35,17.2,10.9,4.0,Cloudy,Calm,28.4,7.1,150,13.6
35,19.5,11.1,3.8,Sunny,Rough,26.6,7.0,158,13.3
41,18.3,11.1,4.0,Sunny,Rough,25.3,7.0,152,14.5
23,16.4,9.6,2.3,Sunny,Calm,27.8,7.0,167,14.0
18,17.3,11.9,3.3,Clear,Rough,22.3,8.3,157,12.5
4,17.2,9.7,1.8,Clear,Moderate,22.4,7.7,125,10.0
16,16.6,9.8,1.5,Cloudy,Calm,29.0,7.8,156,10.0
10,18.0,9.0,2.6,Sunny,Calm,26.0,7.1,134,11.2
30,13.4,9.5,2.1,Rain,Calm,21.5,10.7,120,10.0
10,19.5,9.9,3.1,Sunny,Calm,24.7,7.0,153,15.4
14,13.8,9.4,2.1,Clear,Moderate,23.6,7.6,123,10.5
27,13.2,10.6,3.0,Rain,Moderate,21.0,12.2,120,10.0
45,19.5,11.2,3.7,Sunny,Rough,24.2,7.4,165,12.8
19,17.4,9.7,2.1,Foggy,Calm,27.0,7.0,146,10.2
17,15.1,10.4,2.4,Clear,Moderate,22.8,9.8,135,10.6
7,15.4,9.4,2.4,Sunny,Rough,28.6,8.3,147,10.9
10,12.4,10.4,3.1,Cloudy,Rough,26.1,7.0,163,12.7
16,13.5,9.1,1.4,Cloudy,Calm,24.1,9.5,120,10.0
20,15.6,11.9,2.8,Foggy,Rough,25.7,8.2,157,11.5
17,12.1,9.5,2.2,Rain,Rough,22.7,12.6,125,10.5
28,14.4,9.4,3.3,Rain,Calm,23.5,11.2,120,11.1
44,18.6,9.7,2.4,Clear,Rough,27.3,8.2,134,11.5
10,19.5,10.0,2.1,Cloudy,Rough,24.0,7.2,148,12.9
35,18.5,9.4,4.0,Cloudy,Rough,29.0,7.0,157,11.6
26,16.5,10.8,3.4,Rain,Rough,23.2,10.3,124,12.8
15,14.1,9.4,2.1,Rain,Rough,21.0,11.2,158,10.6
11,15.9,9.4,2.5,Rain,Rough,23.6,7.4,132,13.9
24,16.8,9.8,2.7,Foggy,Calm,26.0,7.0,128,11.1
18,15.8,9.0,4.0,Foggy,Calm,27.1,7.0,183,12.9
32,12.0,11.5,3.5,Sunny,Calm,29.0,9.6,146,11.5
33,19.5,10.6,4.0,Cloudy,Rough,24.1,7.7,157,14.6
33,18.8,11.3,2.3,Clear,Rough,21.6,10.1,148,14.0
9,18.8,9.4,2.0,Sunny,Calm,22.7,7.5,128,11.0
39,15.2,10.9,4.0,Sunny,Rough,27.3,7.8,167,13.8
6,12.0,9.7,2.0,Foggy,Calm,28.1,7.0,120,11.2
34,15.4,9.3,2.3,Cloudy,Calm,24.7,11.4,120,10.0
30,13.3,9.2,2.3,Clear,Moderate,21.5,10.6,145,11.7
18,19.5,10.1,3.9,Cloudy,Rough,26.4,7.4,168,14.9
9,17.0,11.3,2.5,Cloudy,Rough,21.0,9.2,173,16.4
27,12.0,10.2,2.3,Clear,Moderate,24.1,13.3,127,10.0
39,17.1,10.2,2.7,Clear,Rough,26.2,7.5,173,14.7
10,19.5,10.2,4.0,Sunny,Rough,28.1,7.0,161,12.7
25,14.8,9.5,2.7,Rain,Rough,21.2,8.8,143,13.2
21,19.1,10.0,3.7,Rain,Calm,28.9,7.0,195,12.5
12,18.1,10.3,2.0,Clear,Calm,28.9,7.0,154,13.9
46,17.1,10.0,2.1,Cloudy,Calm,25.7,9.5,123,11.6
27,14.7,9.3,2.3,Clear,Moderate,23.2,8.9,131,10.0
12,17.7,9.9,2.4,Sunny,Calm,24.8,7.0,159,13.5
32,16.6,10.9,1.6,Foggy,Calm,24.9,7.0,152,10.8
11,12.4,10.0,2.2,Clear,Moderate,21.1,9.1,121,11.1
33,17.2,10.8,2.7,Sunny,Calm,27.7,7.5,181,13.1
11,17.7,11.3,3.6,Sunny,Rough,22.9,7.3,170,13.9
40,14.6,9.5,2.1,Sunny,Moderate,23.4,13.8,127,10.0
35,14.3,9.8,3.6,Clear,Moderate,26.1,9.8,123,10.0
20,13.2,9.3,2.0,Rain,Rough,22.3,10.6,126,10.0
43,15.8,10.6,2.7,Rain,Moderate,26.6,8.2,140,10.0
32,13.8,9.6,2.7,Sunny,Calm,29.0,8.0,152,10.5
23,16.9,10.5,3.9,Rain,Rough,21.6,7.8,156,11.0
22,19.1,11.2,2.5,Clear,Rough,24.2,7.5,181,14.7
7,18.8,9.6,3.6,Sunny,Calm,29.0,7.0,168,13.3
14,18.8,11.7,3.9,Sunny,Rough,22.5,7.7,182,13.2
19,17.8,10.1,1.9,Cloudy,Calm,28.8,7.0,165,14.1
47,17.3,10.5,3.1,Rain,Calm,25.5,9.1,171,13.5
11,15.7,9.5,3.0,Cloudy,Rough,25.9,9.3,131,11.6
22,16.8,9.6,1.8,Foggy,Calm,25.9,7.0,120,10.0
28,12.5,10.9,1.9,Foggy,Calm,27.8,7.4,176,12.9
19,16.7,11.2,4.0,Clear,Moderate,27.2,9.7,161,12.3
17,13.9,9.4,1.9,Clear,Rough,22.2,9.1,121,11.0
28,12.0,9.6,2.0,Clear,Moderate,22.4,14.5,120,10.0
42,14.8,9.7,2.2,Rain,Rough,22.6,11.3,128,10.9
11,18.2,10.9,1.5,Clear,Rough,21.5,9.0,165,12.7
15,15.2,9.3,3.7,Cloudy,Calm,24.9,7.0,137,11.2
2,14.1,9.7,2.2,Foggy,Moderate,24.0,7.5,139,11.0
13,18.8,11.9,4.0,Cloudy,Rough,25.1,9.3,171,13.8
17,17.2,9.8,2.7,Clear,Rough,22.4,7.3,134,11.8
27,16.3,11.4,2.0,Cloudy,Rough,25.6,7.5,157,10.5
38,14.7,10.5,3.3,Cloudy,Calm,29.0,7.2,158,12.4
20,16.1,10.2,2.5,Cloudy,Calm,21.5,7.0,151,11.5
20,19.5,10.5,4.0,Sunny,Rough,27.1,7.8,173,14.1
31,18.9,11.4,4.0,Clear,Rough,24.3,8.7,179,15.6
44,14.0,9.5,2.8,Cloudy,Rough,23.7,7.0,166,10.6
15,14.5,9.9,2.0,Clear,Calm,25.1,7.0,169,12.7
14,19.1,10.3,1.9,Sunny,Rough,22.4,9.4,135,14.4
18,16.8,10.0,2.6,Sunny,Calm,28.4,7.2,141,14.9
3,18.3,10.5,3.0,Cloudy,Calm,26.9,7.5,159,11.6
21,12.4,10.9,2.2,Foggy,Calm,25.8,10.2,134,10.5
22,18.0,9.1,1.9,Cloudy,Calm,23.3,10.8,135,10.0
48,12.4,9.6,2.0,Sunny,Calm,26.1,7.0,153,12.4
8,13.6,9.5,2.0,Cloudy,Rough,24.9,11.5,120,10.0
39,18.7,10.2,3.2,Clear,Rough,22.4,8.8,146,11.6
30,14.6,11.6,2.7,Clear,Moderate,27.3,13.7,182,11.7
15,17.8,9.7,3.7,Cloudy,Rough,29.0,7.2,168,13.3
12,14.3,9.7,2.4,Sunny,Calm,25.6,11.2,124,10.0
20,13.0,9.2,1.4,Cloudy,Calm,26.1,7.0,120,10.5
42,19.2,10.6,3.7,Clear,Rough,22.4,11.2,179,15.1
41,18.8,9.3,2.3,Foggy,Calm,28.9,7.0,125,10.7
39,13.1,10.0,1.2,Cloudy,Calm,26.0,7.0,133,10.0
15,17.4,10.9,3.4,Sunny,Rough,24.0,9.0,172,11.8
10,15.9,10.9,2.1,Sunny,Calm,23.4,7.6,162,11.3
8,14.7,10.6,1.7,Cloudy,Rough,29.0,7.0,159,10.0
47,12.0,9.9,2.6,Cloudy,Moderate,24.4,11.7,124,10.0
48,14.9,9.6,2.2,Sunny,Moderate,27.3,8.8,143,10.0
36,18.6,10.3,3.2,Foggy,Calm,29.0,7.0,165,13.2
15,12.6,9.5,1.6,Cloudy,Calm,23.4,7.0,120,10.0
27,14.3,11.4,3.4,Sunny,Rough,25.8,10.3,174,11.3
7,16.1,10.1,3.3,Rain,Rough,23.2,9.2,158,11.8
44,18.0,10.0,3.4,Foggy,Calm,29.0,7.0,170,10.0
25,15.3,9.0,1.8,Clear,Rough,26.4,10.9,137,10.0
39,12.0,10.7,1.7,Foggy,Calm,28.2,7.0,146,10.4
39,15.5,10.7,1.5,Sunny,Moderate,24.9,10.7,175,11.0
11,13.9,9.3,1.8,Rain,Calm,23.8,7.0,122,11.1
27,17.6,11.6,3.1,Cloudy,Calm,24.9,9.0,161,14.7
22,13.8,10.4,2.2,Rain,Moderate,21.2,11.4,153,10.2
22,17.8,10.2,3.2,Sunny,Rough,25.6,7.4,181,14.0
7,12.2,9.8,2.6,Foggy,Rough,23.1,9.2,132,10.0
42,17.0,10.1,2.7,Sunny,Calm,28.9,7.0,162,11.4
3,13.1,9.9,1.8,Clear,Moderate,26.3,9.8,121,10.6
24,16.3,10.5,2.6,Clear,Rough,26.2,10.6,134,10.1
50,16.1,9.5,2.0,Clear,Calm,25.6,7.0,158,11.6
19,17.7,10.4,2.6,Cloudy,Calm,22.6,7.0,137,11.2
20,14.6,9.2,1.8,Clear,Moderate,24.4,7.2,126,10.0
17,16.2,9.8,1.9,Rain,Calm,23.5,7.3,168,12.1
36,15.3,10.9,2.1,Foggy,Calm,29.0,9.0,153,11.1
12,19.5,10.4,1.9,Cloudy,Rough,26.9,10.9,171,11.4
11,14.0,9.8,1.9,Clear,Rough,21.3,11.3,120,10.6
10,12.7,10.3,2.2,Sunny,Rough,26.9,7.5,161,11.1
24,14.3,9.5,2.5,Rain,Moderate,21.6,8.2,120,10.0
39,17.4,10.1,1.7,Sunny,Calm,27.0,7.0,136,10.3
13,14.5,9.9,2.0,Clear,Moderate,21.0,12.4,120,10.0
39,16.9,9.1,2.7,Cloudy,Rough,24.8,7.0,182,10.1
25,18.1,9.7,3.1,Cloudy,Calm,21.5,7.5,163,11.8
45,15.6,10.3,2.7,Clear,Calm,24.6,11.1,160,10.6
22,16.3,9.6,4.0,Rain,Rough,22.4,8.6,175,12.0
25,12.4,10.2,2.6,Clear,Calm,23.5,8.3,121,11.6
29,16.4,11.3,2.1,Rain,Moderate,26.3,8.9,167,12.0
37,17.0,9.3,3.3,Sunny,Rough,23.7,7.8,154,12.3
28,13.6,9.3,2.1,Clear,Moderate,21.8,11.1,120,10.1
41,15.7,10.7,3.6,Sunny,Rough,27.4,8.6,154,13.3
16,16.6,9.5,1.5,Rain,Moderate,21.2,8.7,134,10.5
21,15.3,9.3,2.9,Cloudy,Rough,22.9,7.0,121,10.1
42,12.8,9.9,2.0,Rain,Moderate,23.7,13.7,145,11.4
23,15.2,9.5,2.1,Cloudy,Rough,22.3,9.4,142,10.0
17,15.3,10.8,3.5,Cloudy,Rough,21.6,7.1,160,10.2
46,17.3,9.0,3.2,Clear,Calm,27.2,7.2,146,11.6
32,16.6,10.4,1.4,Foggy,Rough,28.3,7.1,169,14.1
27,14.5,9.9,3.4,Cloudy,Rough,21.0,7.4,157,11.3
40,12.0,9.4,2.0,Sunny,Calm,24.6,7.2,143,12.5
12,13.2,9.8,1.8,Clear,Rough,22.8,8.9,124,10.4
41,17.6,10.3,2.1,Sunny,Calm,25.0,8.0,175,14.2
14,12.0,10.7,2.7,Sunny,Rough,24.0,11.6,127,10.9
50,17.0,9.7,3.9,Rain,Rough,23.6,7.2,158,11.9
24,18.6,10.5,3.7,Foggy,Calm,25.8,7.0,156,12.8
16,14.6,9.8,2.0,Sunny,Moderate,22.7,12.0,122,10.2
14,15.3,10.0,2.2,Sunny,Calm,24.1,9.1,136,11.1
34,15.9,11.1,3.0,Rain,Rough,26.1,9.6,181,11.9
22,17.7,10.1,2.0,Sunny,Rough,21.4,7.9,134,11.4
50,12.7,9.0,2.0,Cloudy,Rough,26.4,9.0,120,10.0
23,14.3,9.7,2.1,Sunny,Moderate,21.8,10.9,137,10.8
50,13.4,10.2,3.4,Cloudy,Moderate,25.7,8.1,145,10.3
27,14.9,9.3,1.9,Rain,Calm,21.5,12.1,134,10.0
15,14.6,9.6,2.7,Clear,Rough,25.0,10.6,120,10.4
30,14.7,9.5,2.3,Clear,Moderate,24.0,11.0,141,10.2
11,15.7,9.4,2.0,Clear,Moderate,27.2,7.0,128,10.0
30,17.3,10.1,4.0,Foggy,Rough,26.6,7.0,195,13.8
50,16.6,11.0,3.2,Foggy,Rough,23.1,7.8,175,13.2
18,17.4,11.0,3.7,Cloudy,Rough,25.2,8.9,154,13.4
45,12.0,9.2,2.0,Rain,Moderate,21.3,12.4,120,10.0
22,14.5,10.0,3.5,Clear,Calm,24.6,7.9,154,11.4
45,15.0,9.7,2.0,Cloudy,Moderate,23.3,9.3,122,10.0
38,12.0,9.6,3.3,Sunny,Rough,22.4,12.2,164,11.2
40,18.6,9.6,2.3,Sunny,Calm,29.0,7.4,156,11.8
12,15.8,10.0,2.4,Clear,Rough,25.8,8.8,135,10.0
13,14.3,10.3,1.6,Rain,Calm,23.8,8.5,120,11.4
30,13.7,9.5,1.8,Rain,Moderate,22.2,8.2,122,10.0
20,12.1,10.4,2.4,Rain,Moderate,26.3,7.0,129,10.8
13,16.3,11.1,3.2,Clear,Rough,21.7,9.6,131,12.8
17,17.4,10.4,2.7,Rain,Moderate,24.3,9.8,163,10.1
14,17.6,9.6,2.6,Sunny,Calm,27.0,7.0,159,13.1
38,18.0,9.0,2.5,Sunny,Rough,21.6,8.0,142,10.7
43,18.9,10.9,3.7,Cloudy,Rough,22.9,8.5,167,13.2
12,19.5,11.3,2.5,Cloudy,Calm,21.0,8.0,171,13.3
12,15.9,10.0,1.9,Rain,Rough,23.5,11.0,139,11.0
48,16.8,10.7,4.0,Clear,Rough,22.5,7.0,177,13.9
18,15.3,9.8,1.9,Sunny,Rough,27.7,8.0,156,10.6
48,18.0,11.1,3.5,Clear,Rough,24.6,7.6,175,14.5
21,12.9,9.8,1.9,Clear,Rough,26.0,13.1,120,10.0
35,13.0,9.4,1.9,Sunny,Calm,21.2,11.2,130,10.6
11,17.8,10.2,3.7,Sunny,Calm,26.9,8.3,168,15.7
37,17.8,10.0,4.0,Foggy,Calm,29.0,7.0,148,13.6
15,12.0,9.0,1.4,Cloudy,Calm,24.5,10.2,121,10.0
19,14.2,9.4,2.3,Clear,Moderate,23.9,11.1,120,10.0
27,15.6,9.1,1.7,Rain,Moderate,21.0,10.2,125,10.0
20,16.4,11.0,2.1,Clear,Moderate,24.1,8.4,161,10.3
22,12.0,9.2,2.1,Rain,Moderate,21.6,7.5,120,10.9
26,18.7,9.8,3.9,Sunny,Rough,25.0,7.4,181,15.0
30,18.2,10.3,3.9,Sunny,Calm,28.6,7.0,160,12.7
33,14.3,9.7,1.6,Rain,Moderate,21.0,10.1,125,10.0
38,13.3,10.0,1.5,Rain,Moderate,21.0,9.1,120,10.0
