Voyage_ID,Sailing_Speed,Draft,Trim,Weather_Condition,Sea_Condition,Water_Temperature,Fuel_Consumption_Rate,Distance_Traveled,Time_Duration,seaWaterTemp,wind_speed,wind_direction,sea_current_speed,sea_current_direction,combined_wave_height,combined_wave_direction,displacement
23,14.5,10.1,2.1,Clear,Rough,22.8,7.3,120,10.3,7.46,9,131,3,86,4.83,93,82431
35,12.5,9.6,1.9,Sunny,Moderate,22.6,9.2,120,10.0,15.65,17,66,1,105,3.3,53,154802
49,17.6,10.0,3.5,Cloudy,Rough,23.9,8.3,162,13.9,11.26,22,13,4,61,7.43,66,102755
22,17.0,9.7,1.7,Clear,Rough,23.3,7.0,157,11.1,12.04,1,31,7,137,3.13,137,164160
24,19.4,10.4,3.7,Cloudy,Rough,25.0,7.0,173,14.9,18.81,9,173,3,109,5.55,143,131105
15,12.0,9.4,2.6,Clear,Rough,22.4,10.5,130,10.7,12.13,10,133,1,25,6.04,24,79097
14,16.5,9.9,3.8,Sunny,Calm,28.3,7.6,143,13.2,14.14,10,33,1,100,0.74,21,115152
18,15.4,9.4,1.9,Cloudy,Moderate,22.8,9.4,120,10.0,7.05,18,65,2,18,1.28,98,86618
42,19.0,9.5,3.4,Clear,Moderate,25.5,7.0,149,13.5,1.46,20,105,3,48,1.38,95,101488
16,17.0,9.8,2.7,Clear,Calm,25.2,7.2,162,12.5,29.99,10,27,4,108,7.54,19,113252
16,15.7,10.8,2.2,Cloudy,Calm,27.5,10.1,155,11.3,9.05,14,23,2,94,6.87,135,151846
11,13.5,9.3,1.9,Rain,Rough,21.0,7.0,133,14.1,9.03,8,113,1,61,1.74,79,100864
35,17.9,9.1,1.4,Clear,Calm,26.6,7.0,140,10.5,10.69,24,104,3,147,0.22,115,152085
28,16.8,10.6,2.0,Foggy,Calm,22.7,7.0,169,11.4,1.56,11,81,5,88,3.27,35,121752
19,13.6,11.5,2.5,Clear,Rough,22.5,10.6,146,10.9,22.1,9,61,5,93,1.07,177,156562
32,14.3,10.2,1.9,Rain,Calm,21.9,11.0,121,11.1,10.63,14,46,2,176,0.97,179,90151
11,19.5,9.7,2.2,Clear,Rough,25.3,7.0,167,10.1,21.87,29,96,4,79,1.91,142,125475
24,13.2,9.4,2.5,Sunny,Rough,24.0,9.8,120,10.0,16.44,16,54,7,147,2.74,57,128640
20,18.3,11.0,1.8,Cloudy,Calm,24.2,10.6,132,11.1,29.35,4,67,0,165,2.48,9,116491
6,14.8,9.5,2.9,Rain,Moderate,22.5,9.7,172,11.3,9.37,10,134,3,157,0.6,99,153952
17,16.9,11.5,3.4,Foggy,Calm,28.7,7.0,188,14.5,29.13,23,71,5,46,5.11,163,71049
17,15.7,10.0,2.3,Sunny,Rough,21.8,7.0,166,11.5,11.78,0,56,3,130,0.93,165,72437
20,15.4,9.9,3.2,Cloudy,Rough,22.8,8.3,169,14.4,1.28,13,50,6,121,0.77,118,153175
50,12.4,9.1,1.7,Sunny,Calm,27.8,7.0,132,10.5,23.44,13,84,1,105,6.37,146,74523
20,12.0,9.4,1.5,Foggy,Calm,24.5,9.5,120,10.0,8.16,18,8,0,110,5.6,3,148180
36,18.8,10.3,3.2,Cloudy,Rough,25.2,7.0,147,11.0,18.0,14,137,6,77,3.77,28,131873
38,17.2,12.0,4.0,Sunny,Rough,29.0,9.4,182,15.4,8.28,2,95,6,41,0.04,141,84533
16,13.7,9.7,3.5,Rain,Rough,24.6,7.9,129,11.1,28.75,1,12,6,47,5.24,56,72599
13,17.3,11.0,1.7,Sunny,Calm,27.9,8.3,171,10.6,25.64,29,9,2,8,0.52,143,161011
1,16.2,11.5,4.0,Cloudy,Rough,28.5,9.4,171,14.4,23.69,15,171,3,134,2.09,0,69967
28,13.2,9.1,1.4,Rain,Moderate,24.1,11.1,124,10.0,20.02,29,16,6,78,1.74,127,95029
15,14.3,9.3,2.1,Rain,Rough,21.7,11.5,120,10.2,27.87,3,156,7,75,1.69,170,152806
11,19.3,10.5,3.6,Cloudy,Calm,29.0,7.2,182,14.1,8.07,1,154,0,136,6.7,50,109467
21,12.2,9.6,2.2,Foggy,Moderate,24.2,9.5,120,10.0,8.08,17,38,2,178,6.98,168,114634
6,13.7,9.6,1.9,Clear,Rough,22.8,10.2,154,10.9,6.58,4,79,6,83,0.78,168,117831
12,17.3,11.5,2.4,Cloudy,Rough,25.4,8.9,161,12.9,15.78,19,160,3,115,6.84,7,130111
45,17.7,10.4,4.0,Cloudy,Rough,24.0,10.2,165,13.9,4.72,9,163,2,120,7.58,139,89841
11,17.0,9.6,4.0,Clear,Rough,23.0,9.2,134,10.0,22.92,19,83,6,102,7.97,158,74270
39,17.8,10.3,3.1,Cloudy,Rough,23.5,9.5,172,13.7,1.41,8,129,2,46,5.14,36,155970
3,18.1,10.3,2.1,Clear,Rough,25.3,7.0,134,10.1,4.0,27,157,4,47,6.21,102,104871
10,14.8,9.9,1.9,Rain,Moderate,21.1,7.9,133,11.0,30.55,14,11,5,105,6.1,125,151271
34,18.3,10.3,2.4,Cloudy,Rough,23.1,7.6,168,10.0,8.95,13,1,0,57,0.16,68,112634
11,13.1,9.4,1.4,Rain,Calm,26.0,9.2,125,10.0,12.84,10,164,2,32,3.35,68,132548
19,17.2,9.8,1.7,Sunny,Calm,24.5,7.9,152,10.1,6.78,15,80,7,25,6.97,171,156227
20,16.7,9.3,2.0,Sunny,Moderate,25.9,8.3,123,10.0,18.37,30,92,1,49,6.79,59,69587
32,16.2,10.8,3.5,Sunny,Rough,24.3,8.3,150,15.0,30.94,4,70,6,89,2.94,99,155695
11,16.0,9.0,2.5,Cloudy,Calm,23.9,8.3,149,11.1,19.32,14,80,2,15,0.36,49,116746
9,17.7,9.8,1.8,Foggy,Calm,26.9,11.1,130,11.4,6.81,29,138,7,19,5.81,134,88777
14,19.1,9.6,3.0,Cloudy,Rough,27.3,8.1,172,13.5,21.22,5,50,0,104,2.8,26,116712
14,14.0,9.8,2.6,Cloudy,Rough,21.8,8.4,121,10.0,6.06,17,24,6,76,3.27,71,106983
23,15.1,10.4,3.7,Rain,Moderate,23.5,9.5,135,10.7,12.85,21,101,3,154,6.67,105,99139
43,18.5,9.7,3.6,Foggy,Calm,29.0,7.0,192,15.1,9.16,25,132,5,21,7.84,168,83795
26,15.9,10.3,1.9,Rain,Rough,21.0,10.6,120,10.0,6.22,6,174,7,63,0.91,121,163404
23,17.0,10.5,3.1,Rain,Calm,24.0,8.3,148,15.2,23.97,18,172,2,100,6.5,34,164804
27,15.0,9.2,2.1,Clear,Moderate,23.0,11.4,120,10.0,2.11,30,81,1,52,2.64,22,77562
8,14.3,9.8,2.4,Rain,Moderate,23.0,10.8,131,10.0,16.28,10,146,5,12,2.5,75,77867
8,14.4,9.5,2.7,Cloudy,Calm,24.0,9.5,142,10.0,26.72,2,34,0,120,5.86,164,88378
13,15.9,10.2,3.2,Foggy,Calm,24.0,8.3,169,12.7,1.58,21,152,2,88,3.92,65,72319
22,13.5,10.3,2.4,Cloudy,Calm,22.9,7.9,121,10.6,16.61,1,95,6,61,2.49,134,80492
3,12.5,9.1,1.7,Sunny,Moderate,22.5,11.5,122,10.0,24.07,20,86,4,44,3.38,68,99591
16,12.7,9.6,2.6,Rain,Moderate,21.8,8.0,125,10.6,15.71,20,101,4,13,4.9,14,131225
44,18.0,10.9,4.0,Foggy,Rough,28.7,7.0,169,15.2,21.82,25,70,5,109,6.54,122,162517
7,15.0,9.4,2.3,Rain,Moderate,28.2,7.0,145,10.0,10.43,7,98,7,170,4.48,63,102261
37,13.1,11.2,1.4,Cloudy,Calm,26.3,7.8,135,11.0,4.29,14,15,1,96,0.52,126,90032
3,14.9,10.0,1.5,Clear,Moderate,22.7,12.4,148,10.0,10.32,21,90,0,102,1.9,146,73953
10,17.3,9.9,1.7,Clear,Rough,23.7,7.7,149,13.3,15.72,18,47,2,127,1.31,149,124985
14,14.6,10.2,1.8,Foggy,Calm,24.1,10.5,120,12.2,16.29,12,109,4,76,3.12,38,67551
42,17.8,10.9,2.1,Clear,Moderate,27.2,7.6,159,10.0,5.82,4,171,6,3,3.88,65,94644
17,13.9,10.1,2.5,Rain,Moderate,21.0,11.5,120,10.0,4.91,24,129,2,141,2.78,116,85196
11,19.5,9.6,3.7,Sunny,Rough,27.6,7.0,146,10.0,1.32,24,137,4,160,2.5,33,146670
21,13.9,9.7,1.3,Sunny,Calm,25.6,11.6,120,10.0,27.84,28,142,5,145,1.87,44,86842
10,16.5,9.5,1.7,Cloudy,Calm,29.0,7.0,174,14.1,13.07,7,156,3,89,5.27,28,129632
36,17.2,10.9,2.8,Foggy,Calm,29.0,7.0,156,10.9,17.93,21,164,2,113,0.14,40,119468
20,17.8,9.4,3.9,Cloudy,Rough,26.1,8.8,171,13.9,2.1,11,146,0,101,4.08,59,129006
47,12.2,9.8,1.7,Rain,Rough,23.0,8.8,132,11.0,4.14,12,59,2,8,1.78,132,130835
33,18.4,11.2,3.1,Cloudy,Calm,25.8,7.0,177,11.7,27.76,20,5,7,172,1.32,12,89719
22,14.9,9.7,1.7,Foggy,Calm,26.5,11.7,131,10.0,24.57,6,25,2,151,3.58,125,83442
47,13.1,9.2,1.5,Rain,Rough,26.3,7.4,149,10.0,16.4,4,121,5,142,3.21,102,147919
41,13.7,10.2,2.1,Clear,Rough,25.9,8.7,120,11.7,26.8,0,108,7,41,7.06,2,116684
27,12.5,10.4,1.7,Sunny,Calm,22.8,7.0,120,10.6,6.76,0,115,6,38,7.07,177,132849
23,15.3,10.0,2.2,Sunny,Moderate,27.4,9.7,130,10.7,6.04,6,52,1,3,6.3,130,163152
31,16.1,9.8,3.0,Clear,Rough,27.9,9.0,155,10.0,4.16,8,126,7,109,1.39,10,148376
33,13.2,9.2,2.1,Rain,Moderate,24.8,12.1,125,10.0,25.46,23,100,6,89,1.38,104,148460
39,19.5,10.6,2.9,Rain,Rough,23.3,7.2,163,10.0,26.14,25,10,6,145,2.8,73,101070
5,13.6,10.0,1.8,Foggy,Calm,27.0,7.1,129,12.7,5.09,7,165,7,97,5.91,149,102976
10,13.2,9.9,1.5,Rain,Calm,21.0,8.0,166,10.0,8.55,5,119,7,67,0.91,163,95751
12,12.0,9.0,1.7,Clear,Moderate,24.0,11.7,120,10.0,3.72,27,35,3,132,2.92,36,134793
13,19.5,9.4,2.9,Foggy,Calm,25.4,7.0,120,10.0,21.42,27,23,7,126,4.14,85,83207
12,18.7,10.0,2.1,Rain,Moderate,24.2,7.1,158,10.1,3.67,8,40,2,114,4.03,105,129388
26,17.7,10.2,3.2,Cloudy,Calm,22.9,7.0,162,11.7,4.72,30,26,1,140,1.61,178,158869
11,17.0,9.9,3.1,Rain,Rough,24.6,7.2,161,12.5,26.33,3,95,5,96,7.78,142,158469
17,12.7,9.6,2.1,Sunny,Calm,22.4,8.0,127,11.6,4.35,27,171,3,142,4.91,59,122226
39,16.4,9.9,2.4,Cloudy,Calm,26.3,7.6,155,13.0,29.49,24,167,2,30,6.72,115,79654
7,16.4,9.8,2.4,Cloudy,Rough,21.3,10.2,182,16.7,11.24,15,67,7,29,5.07,147,95049
43,14.9,9.6,2.4,Cloudy,Calm,22.0,7.8,122,10.1,23.67,0,46,2,3,0.18,37,134015
35,13.9,11.1,2.1,Sunny,Calm,28.2,10.9,160,12.3,9.02,14,147,2,44,4.27,121,154096
23,14.8,10.4,3.7,Foggy,Rough,29.0,7.0,183,11.2,9.89,23,24,0,20,4.52,154,96528
24,15.6,9.6,2.1,Sunny,Calm,29.0,7.7,168,11.5,12.92,10,118,5,8,1.26,128,82029
2,18.4,9.7,2.7,Sunny,Rough,21.0,8.1,151,13.8,4.63,7,81,3,83,0.77,13,150057
29,15.4,10.5,3.8,Cloudy,Calm,27.3,7.4,182,13.8,25.45,8,94,6,110,3.48,21,83431
43,15.8,9.4,2.3,Clear,Rough,24.9,7.7,122,10.3,22.52,22,21,0,16,5.4,169,132733
18,12.3,9.8,3.5,Rain,Rough,27.6,8.4,144,10.0,29.76,4,58,2,8,7.58,162,127860
29,18.0,11.3,4.0,Cloudy,Rough,26.3,10.1,168,15.5,5.58,12,126,2,110,5.66,156,65577
44,15.7,9.3,1.7,Rain,Moderate,24.4,15.0,123,10.9,26.24,28,160,7,1,3.39,1,157632
21,17.4,9.8,4.0,Clear,Rough,24.1,10.3,152,10.6,18.65,27,38,4,170,5.92,143,136046
40,13.5,9.5,1.6,Clear,Moderate,22.5,11.7,130,10.0,10.69,17,81,1,175,3.58,16,123872
25,12.9,10.7,2.6,Clear,Rough,27.0,10.7,140,10.7,7.18,2,94,3,152,0.16,19,117192
25,12.0,9.5,2.1,Rain,Moderate,26.2,11.6,123,10.0,7.94,22,69,0,100,5.87,98,106179
25,17.1,11.2,3.6,Cloudy,Calm,28.4,7.0,167,12.2,4.81,24,81,6,174,6.98,86,86770
14,15.3,9.5,2.3,Foggy,Calm,29.0,7.0,120,10.0,21.9,1,117,5,169,6.62,144,75678
11,15.5,9.2,1.9,Sunny,Calm,24.0,9.7,153,12.2,27.56,30,30,1,27,2.09,89,75695
36,16.7,10.6,3.6,Cloudy,Calm,25.7,7.1,181,10.0,10.7,5,148,2,61,2.18,78,101189
5,12.8,9.6,2.2,Rain,Rough,21.5,13.6,144,10.2,20.26,24,162,5,110,7.54,44,122878
10,16.3,9.6,3.1,Sunny,Calm,26.6,7.0,158,13.7,16.47,25,45,3,173,5.02,27,110478
37,12.0,10.8,1.8,Foggy,Calm,26.3,8.0,120,10.0,12.65,20,28,6,101,2.2,124,85770
29,18.9,11.2,4.0,Sunny,Calm,21.4,9.0,151,13.7,29.85,19,136,2,23,5.31,156,128101
19,17.5,11.7,3.3,Foggy,Calm,25.2,7.4,178,14.7,20.38,4,3,5,177,0.74,48,145936
36,18.9,9.6,4.0,Foggy,Calm,29.0,7.0,150,10.2,18.3,4,133,7,48,0.89,124,137065
7,15.5,9.3,3.4,Sunny,Calm,28.6,7.0,121,10.0,14.52,28,57,6,155,3.68,70,127878
32,17.3,10.0,1.2,Foggy,Calm,24.5,7.0,153,10.0,6.64,10,33,2,134,3.81,52,97998
21,13.1,9.4,2.2,Sunny,Calm,22.7,12.7,127,10.3,15.86,19,152,7,66,5.67,136,112101
22,13.7,9.2,1.6,Clear,Moderate,26.2,11.1,147,10.0,17.67,24,60,4,90,3.47,177,107606
25,15.7,9.2,3.5,Foggy,Rough,26.4,7.8,168,14.3,25.97,14,148,4,71,6.5,119,128268
1,14.3,9.3,2.1,Clear,Moderate,23.2,9.9,120,10.0,16.83,26,88,6,164,7.41,79,98398
22,13.1,9.7,1.9,Foggy,Calm,27.8,11.0,122,11.8,20.51,0,31,5,96,6.31,121,81633
43,17.4,9.9,2.1,Foggy,Calm,25.3,8.2,132,14.3,27.96,30,37,4,0,6.86,140,126525
9,18.0,10.0,3.1,Sunny,Calm,24.8,7.6,186,15.7,7.94,15,87,3,114,4.48,108,140419
28,19.3,10.0,3.5,Clear,Rough,24.4,9.1,179,10.2,29.77,23,45,4,83,4.3,95,86612
22,14.9,10.1,1.4,Rain,Moderate,23.5,13.3,128,10.0,22.97,6,44,1,36,0.93,2,130073
30,14.1,10.1,2.6,Sunny,Rough,29.0,10.1,127,10.9,19.46,13,43,3,42,6.14,87,103120
23,19.3,11.1,4.0,Sunny,Calm,24.3,7.0,166,14.9,3.77,18,167,3,65,1.94,92,132691
22,12.4,9.1,2.1,Cloudy,Rough,22.4,9.3,135,13.4,7.02,17,36,3,111,6.43,35,129652
19,15.3,10.5,3.9,Foggy,Rough,29.0,9.7,157,10.1,25.29,1,152,1,2,3.83,90,144102
28,13.3,9.4,2.5,Cloudy,Rough,26.0,7.4,132,10.4,29.12,26,82,5,69,5.3,31,163416
20,13.6,9.2,2.3,Rain,Rough,26.9,11.5,126,10.0,13.88,16,142,1,31,4.38,90,143981
10,17.9,9.6,1.6,Rain,Calm,27.6,8.8,120,10.2,22.55,15,153,2,12,2.58,1,112189
20,12.0,10.0,2.3,Foggy,Calm,28.6,11.7,120,10.4,26.36,4,179,5,117,2.93,35,150121
19,16.0,11.5,3.6,Sunny,Rough,23.8,9.0,156,10.1,27.24,6,95,6,85,4.75,161,118579
12,13.8,9.4,2.1,Sunny,Calm,24.1,9.2,120,10.0,26.34,11,4,0,18,3.78,97,136171
50,12.4,9.1,2.0,Foggy,Calm,27.0,7.0,152,10.0,7.44,0,98,1,31,1.9,56,88894
10,12.9,9.9,2.2,Clear,Moderate,29.0,12.0,130,10.0,14.61,28,62,5,117,1.75,32,131243
9,13.5,10.5,1.9,Foggy,Calm,25.9,8.0,166,10.0,4.87,30,164,7,114,7.94,36,105170
50,15.2,10.8,2.5,Foggy,Calm,22.8,7.7,133,10.7,24.37,20,24,1,75,3.05,71,132364
28,13.2,10.1,1.7,Foggy,Calm,26.4,9.4,120,10.2,14.86,9,85,0,81,6.01,139,68623
14,17.2,9.1,3.4,Clear,Calm,25.4,7.8,170,10.9,22.93,23,179,1,165,1.23,172,96934
12,16.4,10.1,2.5,Rain,Rough,21.0,9.1,120,10.4,23.22,26,104,5,107,5.59,135,164562
9,19.5,10.7,3.2,Rain,Rough,23.6,7.4,170,16.4,28.17,18,170,5,157,3.47,101,112544
22,13.0,9.0,2.2,Cloudy,Calm,21.0,9.3,120,10.3,28.89,13,94,2,92,6.63,115,163547
37,13.8,9.1,2.0,Clear,Rough,21.4,8.1,140,10.6,29.18,8,114,0,93,7.02,94,130059
48,16.8,11.2,4.0,Cloudy,Rough,25.0,8.7,160,11.4,17.14,29,117,6,26,3.5,127,103155
24,15.1,10.9,2.8,Foggy,Calm,26.0,10.3,139,14.5,10.48,9,127,4,31,5.74,4,85795
24,15.8,9.9,2.8,Cloudy,Calm,28.0,7.0,158,12.6,24.07,22,57,6,87,1.37,82,118042
14,16.4,11.0,3.3,Sunny,Calm,24.0,7.0,151,12.9,1.89,11,79,3,98,3.02,127,83513
30,17.0,10.7,4.0,Clear,Rough,26.3,9.3,191,13.7,3.35,22,157,7,72,5.23,73,157808
19,13.4,9.5,1.6,Rain,Moderate,23.9,10.4,135,10.0,16.71,11,25,4,9,7.46,79,100750
39,17.7,10.9,4.0,Cloudy,Calm,24.2,8.7,186,14.8,19.58,7,34,6,79,7.13,90,94636
38,17.3,11.1,2.5,Foggy,Calm,26.4,8.3,170,13.8,24.3,18,156,5,178,4.74,3,70628
41,19.3,10.8,3.6,Sunny,Calm,29.0,7.2,191,14.2,30.59,11,168,2,130,6.33,32,84944
11,13.1,10.6,2.2,Sunny,Calm,25.8,9.7,120,11.4,2.89,12,157,7,163,2.58,157,114565
24,12.2,9.7,1.8,Clear,Moderate,22.0,9.6,120,10.0,22.69,28,152,2,98,4.39,53,136285
19,12.0,10.0,2.4,Rain,Moderate,22.4,15.0,123,10.0,25.64,21,55,4,176,2.34,74,164413
7,18.3,9.9,2.4,Rain,Rough,29.0,8.2,184,10.5,6.7,14,163,6,85,3.02,157,103751
39,14.5,9.8,2.1,Cloudy,Moderate,21.5,10.8,130,11.6,2.16,7,47,3,84,6.51,31,150619
18,12.9,9.4,3.1,Clear,Moderate,23.5,11.4,120,10.0,21.99,2,67,5,85,1.25,70,141521
10,16.7,11.5,3.5,Clear,Rough,25.4,8.8,181,13.1,10.38,14,159,7,67,5.84,16,132658
15,15.0,9.5,2.3,Rain,Moderate,22.3,12.5,127,10.4,20.62,19,40,5,130,3.65,90,81678
37,14.6,9.3,1.5,Clear,Moderate,25.5,11.7,123,10.8,8.79,28,157,3,146,6.59,102,153212
36,18.1,11.1,2.8,Sunny,Rough,25.8,9.8,178,15.1,7.56,21,41,4,12,1.39,179,150377
50,15.3,10.1,2.1,Cloudy,Calm,24.4,10.8,120,10.0,19.47,1,120,1,115,5.34,141,104767
36,12.3,9.5,1.6,Clear,Moderate,22.1,8.5,120,10.0,16.64,19,71,3,151,2.61,117,161833
18,14.6,10.1,3.9,Foggy,Calm,28.0,8.3,181,15.9,6.46,30,121,7,73,7.42,159,90977
22,15.5,9.6,1.5,Clear,Rough,23.1,11.4,131,10.0,8.93,0,72,2,41,3.04,126,95908
14,14.8,9.4,1.5,Clear,Moderate,25.1,11.9,128,10.0,20.26,20,65,4,42,0.86,32,72406
16,18.8,10.6,2.3,Sunny,Rough,26.7,9.8,160,11.1,30.93,0,178,1,40,2.03,146,100645
35,15.3,10.1,1.7,Foggy,Calm,29.0,7.5,166,13.4,22.23,13,75,7,13,6.82,122,67098
9,15.9,10.2,1.2,Sunny,Moderate,21.0,8.1,126,10.5,13.14,7,35,7,140,7.59,177,102782
16,12.4,10.3,2.7,Rain,Rough,24.1,9.6,120,10.0,28.48,20,60,5,135,4.24,160,163838
23,14.2,9.9,1.7,Rain,Moderate,22.1,8.8,140,11.0,14.06,25,86,0,92,7.64,13,98189
12,14.8,9.3,2.2,Foggy,Rough,27.8,7.0,154,10.0,9.87,20,24,6,156,6.3,22,157987
36,18.8,10.1,1.9,Rain,Calm,28.7,7.0,164,12.3,30.18,26,67,0,162,4.18,18,108550
38,16.8,10.2,3.2,Cloudy,Calm,22.8,9.8,135,15.1,10.52,15,21,6,49,0.86,165,133728
13,12.0,10.1,1.8,Sunny,Rough,22.5,11.9,128,10.6,15.31,8,1,2,79,0.27,131,72158
17,15.5,10.4,4.0,Rain,Moderate,28.0,7.0,179,14.1,18.02,18,131,1,52,1.18,178,158467
14,12.1,10.0,2.0,Sunny,Rough,25.3,10.8,125,10.9,15.98,7,139,0,81,3.95,117,105413
30,19.5,10.0,4.0,Sunny,Rough,25.2,7.0,167,12.9,17.35,9,8,3,130,7.43,44,117158
38,13.4,10.3,3.3,Cloudy,Calm,27.7,7.0,157,11.0,3.0,24,153,7,97,3.31,59,69692
19,12.6,10.1,1.5,Sunny,Calm,25.3,7.6,141,10.7,7.35,5,26,7,57,4.44,107,147445
39,15.3,10.4,4.0,Sunny,Calm,27.8,7.4,156,15.0,18.03,15,36,2,57,7.03,20,98922
7,17.8,12.0,2.7,Clear,Rough,28.0,8.9,143,13.1,13.02,24,139,6,15,5.59,21,159455
16,19.5,11.1,2.8,Foggy,Rough,23.1,8.3,167,13.5,24.39,6,127,2,89,5.79,171,80108
17,15.2,10.0,2.8,Rain,Moderate,21.0,12.8,120,10.0,29.16,1,127,1,37,5.75,57,161016
40,15.6,10.3,2.2,Clear,Moderate,23.7,8.9,149,11.2,30.67,24,42,1,58,3.0,87,112624
21,17.9,11.2,2.5,Cloudy,Rough,23.7,8.3,171,11.0,28.96,15,44,0,111,3.47,177,99221
23,16.1,10.5,3.0,Sunny,Calm,29.0,8.7,143,12.5,16.17,28,21,1,158,7.95,127,128726
32,16.1,10.9,2.1,Cloudy,Moderate,25.0,8.9,153,13.6,5.95,10,108,1,71,5.49,74,161357
5,17.5,9.5,2.2,Cloudy,Rough,24.8,10.0,139,11.3,12.79,30,156,3,176,3.66,136,142176
19,16.1,9.7,3.2,Rain,Calm,26.2,8.3,164,14.9,20.26,26,2,4,8,6.26,103,79116
1,18.8,11.0,3.9,Sunny,Calm,29.0,7.0,195,15.0,14.35,21,170,0,79,7.9,104,126092
11,16.9,10.3,2.2,Cloudy,Rough,27.1,7.0,158,11.7,19.71,14,21,1,90,1.25,111,142845
42,14.5,9.2,1.8,Rain,Calm,23.7,9.1,133,10.0,30.78,22,38,1,59,5.17,115,153365
34,15.3,11.2,3.5,Cloudy,Calm,21.1,10.0,121,10.1,4.22,18,108,6,154,4.49,116,128415
40,15.9,9.9,2.1,Clear,Calm,24.0,9.3,120,10.5,12.7,25,38,6,7,7.78,80,70413
29,16.0,10.0,2.1,Sunny,Rough,26.8,10.6,158,11.3,1.79,17,167,0,152,4.66,122,68889
13,12.3,10.1,2.1,Rain,Calm,23.2,7.6,128,10.0,15.82,10,128,5,159,6.91,141,85203
26,12.9,9.5,2.2,Clear,Rough,23.2,10.5,135,10.0,7.73,9,169,4,29,4.46,170,71603
23,12.0,9.3,2.4,Clear,Moderate,27.2,8.8,133,10.0,23.13,1,66,1,17,7.02,103,125740
19,12.7,9.7,2.3,Rain,Moderate,21.0,10.7,120,10.0,16.75,27,159,3,42,7.49,24,123526
4,16.9,10.5,4.0,Cloudy,Moderate,24.1,7.6,162,11.1,21.88,24,60,5,118,6.76,115,91266
16,15.9,11.1,3.2,Clear,Rough,24.9,7.9,156,11.4,27.78,22,90,1,161,7.93,93,101232
31,19.5,11.2,4.0,Clear,Rough,28.0,7.0,178,14.0,21.45,19,114,6,27,0.65,126,83277
12,18.9,10.3,3.8,Cloudy,Calm,22.4,7.0,160,13.5,28.32,27,7,2,95,1.36,144,120068
25,13.5,9.6,1.7,Rain,Moderate,21.5,11.3,127,11.0,16.31,19,163,4,95,4.36,79,109935
37,16.2,11.3,1.6,Sunny,Calm,24.4,7.0,157,10.4,28.81,27,21,0,150,6.01,103,143675
2,18.7,11.1,3.5,Sunny,Calm,26.4,7.0,155,16.7,13.85,30,137,6,90,7.36,127,81797
41,17.0,10.2,3.9,Clear,Moderate,24.6,8.4,160,12.4,4.88,19,58,0,86,3.98,48,133670
3,15.9,10.7,3.5,Sunny,Rough,26.6,7.7,183,13.0,18.87,19,165,4,161,0.82,131,101172
33,17.8,10.2,3.0,Rain,Moderate,27.4,8.0,139,10.0,1.43,2,89,4,138,6.98,65,112181
19,14.7,9.5,2.6,Rain,Moderate,26.8,12.3,160,12.3,9.67,3,121,6,43,3.54,109,69138
22,13.8,9.6,3.4,Foggy,Calm,26.8,7.0,144,11.2,5.24,26,23,2,152,0.03,135,128614
13,17.2,10.4,3.4,Sunny,Calm,29.0,7.0,170,13.0,6.93,23,107,5,34,4.18,125,81177
34,14.8,9.8,4.0,Rain,Moderate,23.6,8.8,140,10.3,24.29,27,38,2,91,3.2,83,141396
6,12.8,9.3,1.8,Rain,Calm,23.6,8.4,131,10.0,3.58,9,29,2,158,3.6,83,99976
25,16.3,9.9,1.7,Clear,Moderate,21.0,7.0,120,10.0,22.17,30,70,0,63,0.93,18,85664
36,13.1,9.6,1.5,Foggy,Calm,29.0,7.3,153,10.0,24.92,18,8,5,178,3.9,36,130304
14,15.0,10.7,2.0,Cloudy,Calm,23.0,8.0,148,15.9,11.22,22,80,1,104,7.66,89,66096
9,16.1,11.2,2.5,Foggy,Calm,27.2,7.0,159,11.3,18.19,28,77,3,124,7.36,136,102727
29,14.2,9.6,1.7,Rain,Moderate,21.8,7.8,133,10.0,8.95,12,166,4,35,4.26,54,84416
24,12.0,10.2,2.4,Rain,Moderate,25.7,9.2,120,10.0,19.19,8,134,5,107,5.47,112,153816
38,17.7,9.6,2.1,Cloudy,Moderate,25.6,8.4,158,10.2,22.45,23,8,2,164,5.01,101,126423
43,18.4,10.4,2.1,Cloudy,Rough,25.0,9.4,153,13.3,27.31,13,48,7,88,3.63,155,156775
20,17.7,11.3,3.4,Foggy,Calm,29.0,7.0,143,11.1,19.82,16,80,5,47,3.69,170,72960
27,15.5,11.4,3.2,Sunny,Rough,25.0,7.6,172,12.2,2.77,21,127,3,150,2.87,23,76783
19,15.5,10.2,2.6,Clear,Moderate,27.2,7.9,120,10.0,27.96,13,172,5,114,0.34,153,95723
5,19.1,11.5,2.3,Sunny,Calm,23.5,7.5,163,13.9,8.69,6,145,7,18,0.81,8,105630
29,14.4,9.6,2.7,Foggy,Calm,24.9,7.9,184,10.4,4.03,7,69,1,169,0.1,32,147063
33,15.7,9.6,1.7,Sunny,Calm,23.5,8.0,169,15.3,27.97,30,79,4,46,2.17,46,98886
16,16.7,9.4,2.1,Cloudy,Calm,24.2,7.3,169,16.4,8.12,25,56,7,114,0.52,139,71425
7,15.7,9.5,2.1,Cloudy,Rough,27.8,7.5,121,13.9,29.08,12,27,3,73,7.14,84,77760
